Previous qualification (grade)_bin,Admission grade_bin,Unemployment rate_bin,Inflation rate_bin,GDP_bin,Curricular units 2nd sem (grade)_bin,Curricular units 1st sem (grade)_bin,Age at enrollment_bin,Curricular units 1st sem (evaluations)_bin,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (without evaluations),Target
1,0,2,0,2,2,2,0,1,1,18,2,9853,1,1,1,1,1,9,0,0,0,0,1,0,0,0,0,7,6,0,0,7,11,6,0,Enrolled
2,1,2,3,1,2,2,0,0,1,1,1,9500,1,1,1,19,19,4,4,0,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,0,0,1,3,2,2,0,0,1,1,1,9070,1,1,1,12,19,4,5,0,1,0,1,0,1,0,0,6,6,0,0,6,8,6,0,Graduate
2,2,3,3,0,0,0,0,0,1,17,1,171,1,1,1,37,37,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
0,0,1,1,3,3,2,0,0,1,17,3,9147,1,1,1,1,19,3,5,1,0,0,1,0,0,0,0,5,3,0,0,5,11,3,0,Enrolled
1,1,3,0,1,2,2,0,0,1,1,1,9500,1,1,1,38,1,9,4,1,0,0,1,0,0,0,0,7,5,0,0,7,7,5,0,Enrolled
1,1,1,1,3,2,2,0,0,1,1,3,9500,1,1,1,1,37,7,7,1,0,0,1,0,0,0,0,8,7,0,0,8,11,7,0,Graduate
0,0,0,1,3,2,2,0,0,1,1,1,9147,1,1,1,1,2,10,10,1,0,0,1,0,0,0,0,5,4,0,0,5,10,4,0,Enrolled
1,1,1,1,3,2,2,0,0,1,17,1,9254,1,1,1,38,37,9,7,1,0,0,0,0,0,0,0,6,3,0,0,6,15,1,0,Dropout
1,0,0,1,3,2,2,0,0,1,16,4,9254,1,1,1,38,37,9,7,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
2,1,3,3,0,2,2,0,0,1,1,2,9773,1,1,41,1,37,9,7,0,0,0,1,0,1,1,0,6,5,0,0,6,9,5,0,Graduate
1,0,1,1,3,2,3,0,0,1,1,1,9147,1,1,1,19,19,3,9,1,0,0,1,0,1,0,0,5,5,0,0,5,7,5,0,Graduate
1,0,0,3,2,2,2,1,0,1,39,1,9991,0,19,1,37,37,9,9,0,0,0,1,0,0,0,0,5,5,0,0,5,6,5,1,Graduate
1,1,2,1,3,2,2,1,1,4,7,1,9500,1,40,1,37,37,3,3,1,0,0,1,0,0,0,0,7,4,0,0,7,8,7,0,Enrolled
1,1,1,1,3,3,3,0,0,1,17,3,9500,1,1,1,38,1,9,5,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
2,0,3,3,0,2,2,1,0,4,39,1,8014,0,1,1,37,37,3,4,0,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
0,1,3,0,1,0,2,1,1,1,39,1,9500,1,1,1,37,37,9,9,0,0,1,0,0,0,0,0,7,4,0,0,7,7,0,0,Dropout
1,2,2,1,3,3,2,1,0,1,39,1,8014,0,40,1,19,37,5,9,0,0,0,1,0,0,0,7,11,11,0,4,8,8,8,0,Graduate
1,0,2,3,1,2,2,0,0,2,39,2,9147,1,3,1,3,37,9,9,0,0,0,1,0,0,0,4,7,7,0,3,8,12,7,0,Dropout
1,1,0,3,2,2,2,0,0,1,43,2,9773,1,1,1,19,19,0,0,0,0,0,1,1,0,0,0,6,6,0,0,6,11,5,0,Graduate
1,1,3,3,0,2,2,0,0,1,17,2,9773,1,1,1,3,1,2,7,1,0,0,1,0,1,0,0,6,6,0,0,6,7,6,0,Dropout
1,1,0,0,0,2,2,0,0,1,1,1,9670,1,1,1,19,37,5,7,0,0,0,1,1,0,0,0,5,4,0,0,5,6,4,0,Graduate
0,0,2,1,3,2,2,0,0,1,1,1,9147,1,1,1,38,19,5,7,0,0,0,1,1,0,0,0,5,5,0,0,5,5,5,0,Graduate
1,1,1,1,3,3,3,0,0,1,17,4,9500,1,1,1,1,19,4,3,1,0,0,1,1,1,0,0,8,7,0,0,8,8,7,0,Graduate
2,1,1,1,3,2,2,0,0,1,42,1,9119,1,1,1,34,34,0,0,0,0,0,1,1,0,0,0,5,1,0,0,5,7,1,0,Dropout
1,0,2,1,3,2,2,0,0,1,39,1,9991,0,1,1,1,1,4,10,0,0,0,1,1,0,0,0,5,4,0,0,5,6,5,0,Enrolled
1,1,2,3,1,2,2,0,0,1,18,1,9670,1,1,1,1,37,9,9,1,0,0,1,1,0,0,0,6,4,0,0,6,11,4,0,Graduate
1,1,3,0,1,2,2,0,0,1,17,4,9254,1,1,1,19,1,5,5,1,0,0,1,1,0,0,0,6,4,0,0,6,7,3,0,Dropout
1,1,0,0,0,2,2,0,0,1,16,2,9238,1,1,1,37,37,5,6,1,0,0,1,0,0,0,0,6,6,0,0,6,11,5,0,Graduate
2,3,3,0,1,3,3,0,0,1,1,2,9070,1,1,101,2,1,9,1,1,0,0,1,1,0,1,0,6,5,0,0,6,6,5,0,Graduate
1,1,3,0,1,2,2,1,1,4,39,1,9500,1,1,1,37,37,9,9,0,0,1,1,0,0,0,0,7,3,0,0,7,14,2,0,Dropout
1,1,2,3,1,2,2,0,0,1,18,1,9556,1,1,1,38,37,9,9,0,0,0,1,0,1,0,0,7,7,0,0,8,11,8,0,Graduate
1,0,3,0,1,2,2,1,1,6,39,1,9500,1,1,1,37,37,9,9,0,0,0,1,0,0,0,0,7,4,0,0,7,14,3,0,Dropout
1,1,2,3,1,2,2,0,0,1,16,1,9085,1,1,1,1,1,9,9,1,0,0,1,0,0,0,0,5,4,1,0,5,10,4,0,Graduate
1,0,2,1,3,2,2,0,0,1,1,3,9500,1,1,1,19,19,5,5,1,0,0,1,0,0,0,0,7,7,0,0,8,12,6,0,Graduate
1,1,0,1,3,2,2,0,1,1,53,1,9085,1,42,1,19,38,9,9,0,0,1,0,0,0,0,7,10,8,0,4,9,17,5,0,Dropout
1,0,1,1,3,2,2,0,0,1,1,2,9500,1,1,1,19,38,192,192,1,0,0,1,0,0,0,0,7,6,0,0,8,11,6,0,Enrolled
1,1,3,0,1,2,2,0,0,1,1,1,9238,1,1,1,19,19,9,9,0,0,0,1,0,1,0,0,6,5,0,0,6,8,6,0,Graduate
1,1,2,0,2,2,2,2,0,2,7,1,9500,1,3,1,37,19,9,7,1,0,0,1,0,0,0,7,11,11,0,6,10,12,10,0,Enrolled
1,1,0,3,2,2,2,0,0,1,17,1,9147,1,1,1,37,37,9,7,1,0,0,1,0,0,0,0,5,1,0,0,5,10,1,0,Dropout
1,1,2,0,2,2,2,0,0,1,17,1,9254,1,1,1,19,1,5,7,1,0,1,1,0,0,0,0,6,6,0,0,6,10,4,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,1,9670,1,1,1,1,19,4,4,0,0,0,1,0,1,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,1,1,3,0,0,0,0,1,7,2,9130,1,3,1,34,34,0,0,0,0,0,1,0,0,0,0,5,0,4,0,5,9,0,3,Dropout
1,1,1,1,3,2,2,0,0,1,1,6,9500,1,1,1,1,1,4,4,1,0,0,1,0,0,0,0,8,7,0,0,8,9,7,0,Graduate
1,1,2,0,2,0,0,0,0,1,1,1,171,1,1,1,19,19,7,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Graduate
1,1,2,0,2,3,2,1,1,1,7,1,9254,1,40,1,1,1,3,6,0,0,0,1,0,0,0,12,13,13,0,9,12,16,12,0,Graduate
1,2,3,3,0,3,3,0,1,2,39,1,9003,1,1,1,38,37,9,9,0,0,0,1,0,0,0,13,18,18,0,11,13,13,13,0,Graduate
1,1,2,0,2,2,2,0,0,1,17,1,9853,1,1,1,19,19,4,7,1,0,0,1,0,0,0,0,7,6,0,0,7,8,7,0,Enrolled
1,1,1,1,3,0,2,0,0,1,7,1,9070,1,3,1,37,2,9,3,0,0,0,0,0,0,0,0,3,2,0,0,6,0,0,0,Dropout
1,0,2,3,1,2,2,0,0,1,42,1,9853,1,1,1,1,37,5,5,1,0,0,1,0,0,0,0,6,4,0,0,6,13,3,0,Dropout
2,1,1,1,3,3,3,0,0,1,1,1,9238,1,1,1,1,19,4,4,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,1,3,3,3,0,0,1,7,1,9085,1,40,1,1,19,5,5,1,0,0,1,0,0,0,0,6,6,0,0,6,8,6,0,Graduate
2,2,1,1,3,3,3,0,0,1,1,1,9130,1,1,1,1,19,4,4,0,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,0,0,0,0,2,2,1,0,2,39,1,8014,0,19,1,37,37,4,8,0,0,0,1,0,0,0,0,6,5,0,0,6,7,6,0,Graduate
2,0,1,1,3,3,2,0,0,2,39,2,9147,1,1,1,19,37,9,7,0,0,1,0,0,0,0,0,5,3,0,0,5,14,2,0,Dropout
0,0,0,1,3,2,2,0,0,1,1,6,9238,1,1,1,1,38,194,163,1,0,1,1,0,1,0,0,6,5,0,0,6,8,4,0,Graduate
1,0,0,0,0,0,2,0,0,1,39,1,9238,1,1,1,34,34,0,0,1,0,0,0,0,0,0,0,6,1,0,0,6,12,0,0,Dropout
1,1,1,1,3,2,2,0,0,1,7,1,9147,1,3,1,38,38,1,9,0,0,0,1,0,0,0,0,5,3,0,0,5,11,4,0,Graduate
1,1,0,3,2,2,2,0,1,1,43,2,9500,1,1,1,37,34,90,0,0,0,1,1,0,0,0,11,14,12,2,11,14,14,12,2,Graduate
1,1,3,0,1,2,2,1,0,2,39,1,9003,1,19,1,19,37,9,10,0,0,1,1,0,0,0,0,6,6,0,0,6,12,6,0,Enrolled
1,1,2,3,1,0,2,0,1,1,7,1,8014,0,3,1,37,38,0,5,0,0,0,0,0,0,0,0,6,1,0,0,6,0,0,0,Dropout
1,1,0,1,3,2,2,1,0,2,39,1,9003,1,1,1,37,37,9,9,0,0,1,0,0,0,0,0,6,4,0,0,6,13,4,0,Dropout
1,1,1,1,3,0,0,1,0,1,43,1,9556,1,1,1,37,37,9,9,1,0,0,0,0,0,0,0,7,0,7,0,8,8,0,7,Dropout
1,0,3,3,0,2,2,0,0,1,17,1,9238,1,1,1,1,1,9,9,0,0,0,1,0,1,0,0,6,4,0,0,6,13,5,0,Enrolled
1,1,0,0,0,2,2,1,0,4,39,1,9500,1,19,1,38,1,9,4,0,0,0,1,0,1,0,0,8,8,1,0,8,9,8,1,Graduate
1,0,0,3,2,2,2,0,0,1,1,1,9670,1,1,1,37,37,0,0,1,0,0,1,0,0,0,0,5,3,0,0,5,7,4,1,Graduate
1,1,2,1,3,2,2,0,0,1,1,4,9500,1,1,1,19,19,7,9,1,0,0,1,0,1,0,0,7,6,0,0,7,7,7,0,Enrolled
3,3,3,0,1,3,3,0,0,1,1,1,9500,1,1,1,3,38,3,7,0,0,0,1,0,1,0,0,7,7,0,0,8,9,8,0,Graduate
1,0,3,0,1,2,2,0,0,1,17,4,9238,1,1,1,19,19,5,8,1,0,0,1,0,0,0,0,6,5,0,0,6,11,4,0,Graduate
1,1,2,1,3,2,2,0,0,1,44,1,8014,0,39,1,19,37,7,6,1,0,0,1,0,0,0,3,6,6,0,2,6,7,6,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,2,9500,1,1,1,1,1,4,10,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
2,1,2,0,2,2,2,0,0,1,18,2,9147,1,1,1,19,38,9,7,1,0,0,1,0,1,0,0,5,5,0,0,5,6,5,0,Graduate
1,1,2,1,3,0,0,0,0,1,1,2,171,1,1,1,39,1,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
1,1,1,1,3,3,3,0,0,1,1,1,9500,1,1,1,19,1,9,5,0,0,0,1,0,1,0,0,7,7,0,0,8,9,8,0,Graduate
1,1,3,0,1,0,0,1,0,2,39,1,9991,0,19,1,19,39,5,3,0,0,1,0,0,0,0,0,5,0,0,0,5,7,0,0,Dropout
0,1,0,0,0,2,2,1,0,2,39,1,8014,0,19,1,1,19,1,5,0,0,1,1,0,1,0,0,6,5,0,0,6,7,6,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,3,9500,1,1,1,19,38,7,7,1,0,0,1,0,1,0,0,8,8,0,0,8,8,8,0,Graduate
2,2,2,3,1,3,3,0,0,1,17,1,9238,1,1,1,38,38,7,7,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
2,2,0,3,2,2,2,0,0,1,1,1,9147,1,1,1,9,19,4,3,0,0,0,1,0,0,0,0,5,3,0,0,5,8,5,0,Graduate
2,1,0,0,0,2,2,0,0,1,17,1,9238,1,1,1,38,38,5,7,1,0,0,1,0,0,0,0,6,5,0,0,6,6,6,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,5,9500,1,1,1,38,38,4,8,1,0,0,1,0,0,0,0,8,8,0,0,8,8,8,0,Graduate
1,1,0,1,3,2,2,0,0,1,53,1,9085,1,42,1,1,1,4,3,1,0,1,1,0,0,0,7,9,8,0,4,9,14,5,0,Enrolled
1,0,2,3,1,2,2,0,0,1,1,1,9238,1,1,1,19,38,5,6,0,0,0,1,0,1,0,0,6,5,0,0,6,10,5,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,1,9238,1,1,1,1,19,4,4,1,0,1,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,0,3,2,3,3,0,0,1,7,1,9500,1,3,1,19,38,4,10,1,0,0,1,0,0,0,1,7,6,0,1,7,8,6,0,Graduate
1,0,3,0,1,2,2,0,0,1,17,2,9773,1,1,1,3,1,4,5,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
2,1,1,1,3,2,2,0,0,1,17,6,9500,1,1,1,1,37,1,1,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,1,1,3,2,2,0,0,1,39,1,9991,0,1,1,19,38,7,4,0,0,0,1,0,0,0,0,5,2,0,0,5,9,3,0,Dropout
1,1,3,0,1,2,2,0,0,1,1,6,9500,1,1,1,1,37,4,3,1,0,0,1,0,0,0,0,7,7,0,0,8,9,8,0,Graduate
2,1,0,0,0,0,3,0,0,1,18,1,9119,1,1,1,1,37,7,7,1,0,0,1,1,0,0,0,5,1,0,0,5,5,0,0,Dropout
2,2,3,0,1,2,2,0,0,1,44,1,9003,1,39,1,38,37,9,9,1,0,0,1,1,0,0,0,6,6,0,0,6,10,6,0,Graduate
1,0,3,3,0,0,0,0,0,1,1,1,9670,1,1,1,3,1,4,4,0,0,0,1,1,0,0,0,6,0,0,0,6,6,0,0,Dropout
1,1,1,1,3,2,2,1,0,1,43,1,9991,0,1,1,37,37,9,9,0,0,0,0,1,0,0,5,9,5,0,4,4,4,4,0,Dropout
2,1,0,0,0,2,2,1,1,2,39,1,9130,1,1,1,19,19,4,4,0,0,0,0,1,0,0,0,4,2,2,0,5,9,3,0,Dropout
1,0,2,0,2,2,2,0,1,1,39,1,9119,1,19,1,1,19,4,5,0,0,0,1,1,0,0,0,5,1,0,0,5,11,1,0,Enrolled
1,2,3,0,1,2,2,0,1,1,42,1,9085,1,39,1,19,3,9,1,1,0,0,1,0,0,0,2,6,5,0,2,6,10,5,0,Graduate
1,0,2,3,1,2,2,1,0,2,43,1,9991,0,1,1,37,37,4,9,0,0,0,0,0,0,0,2,6,4,0,0,5,6,1,0,Dropout
1,0,3,0,1,2,2,1,0,2,39,1,9853,1,1,1,37,37,5,5,0,0,0,1,0,0,0,0,7,1,0,0,7,7,1,0,Dropout
1,1,1,1,3,2,2,0,0,1,1,1,9238,1,1,1,19,19,9,9,0,0,0,1,0,1,0,0,6,6,0,0,6,9,6,0,Graduate
0,0,2,1,3,0,0,0,0,1,1,3,9238,1,1,1,19,19,9,9,1,0,1,1,0,0,0,0,6,0,0,0,6,0,0,0,Dropout
1,1,0,1,3,2,2,0,1,1,53,1,9670,1,42,1,19,37,3,6,1,0,1,1,0,0,0,0,6,1,0,0,6,11,1,0,Enrolled
1,0,0,0,0,2,2,0,0,1,1,2,9853,1,1,1,38,37,5,3,1,0,0,0,0,0,0,0,6,3,0,0,6,10,5,0,Dropout
2,2,1,1,3,3,3,0,0,1,1,1,9254,1,1,1,19,39,4,8,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,3,3,0,2,2,0,0,1,43,1,9773,1,1,1,38,37,9,5,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,1,1,3,2,2,0,0,1,17,3,9670,1,1,1,38,38,7,8,1,1,0,1,0,1,0,0,6,5,0,0,6,11,5,0,Graduate
1,1,0,3,2,2,2,0,0,1,1,1,9238,1,1,1,38,38,7,8,1,0,0,1,0,0,0,0,6,4,0,0,6,7,6,0,Graduate
3,3,2,3,1,3,0,0,0,1,43,1,9085,1,1,1,19,19,5,1,1,0,0,1,0,0,0,0,5,0,5,0,5,7,4,1,Enrolled
1,0,1,1,3,2,0,0,0,4,39,1,9130,1,1,1,3,1,5,5,1,0,0,1,0,1,0,0,6,0,0,0,6,16,1,0,Dropout
0,0,1,1,3,2,2,0,0,1,17,1,9238,1,1,1,19,38,5,5,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,3,9556,1,1,1,38,37,7,7,1,0,0,1,0,0,0,0,7,7,0,0,8,8,8,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,4,9500,1,1,1,1,37,4,7,1,0,0,1,0,1,0,0,8,7,0,0,8,8,7,0,Graduate
2,1,2,1,3,3,3,0,0,1,1,1,9085,1,1,1,19,38,9,9,1,0,0,1,0,0,0,0,6,6,0,0,6,8,6,0,Graduate
1,1,0,3,2,2,2,0,0,1,1,3,9238,1,1,1,1,1,3,3,1,0,0,1,0,0,0,0,6,5,0,0,6,7,6,0,Graduate
1,1,2,0,2,3,0,0,0,1,42,1,9119,1,1,1,19,37,9,3,0,0,1,1,1,0,0,0,5,0,0,2,6,7,2,0,Dropout
1,1,2,1,3,0,0,0,0,1,1,2,9773,1,1,1,19,19,9,9,0,0,0,1,1,0,0,0,6,0,0,0,6,0,0,0,Dropout
1,1,0,0,0,3,3,1,0,2,39,1,9853,1,1,1,37,19,7,3,0,0,1,1,0,1,0,0,6,6,0,0,6,10,6,0,Graduate
1,1,2,3,1,2,2,0,0,1,18,2,9500,1,1,1,38,37,9,5,1,0,0,1,0,1,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,6,9500,1,1,1,1,1,4,5,1,0,0,1,0,1,0,0,8,8,0,0,8,8,8,0,Graduate
0,0,1,1,3,3,2,0,0,1,1,1,9670,1,1,1,38,38,9,10,0,0,0,1,0,0,0,0,6,6,0,0,6,10,5,0,Graduate
1,1,1,1,3,2,2,0,0,1,17,2,9500,1,1,1,19,37,9,7,1,0,0,1,0,1,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,0,1,3,2,2,0,1,1,53,1,9991,0,1,1,38,38,191,193,0,0,1,1,0,0,0,6,11,8,0,3,9,15,5,0,Enrolled
1,1,1,1,3,0,2,0,0,1,39,1,9670,1,1,1,37,37,6,6,0,0,0,1,0,0,0,0,6,1,0,0,6,9,0,0,Dropout
1,0,3,3,0,2,2,0,0,1,17,1,9773,1,1,1,37,19,9,10,0,0,0,1,0,0,0,0,6,5,0,0,6,10,6,0,Enrolled
1,1,3,0,1,2,2,0,0,1,43,1,9147,1,1,1,19,38,9,9,1,0,0,1,0,0,0,0,5,5,0,0,5,6,4,0,Graduate
2,1,0,3,2,2,2,1,0,2,1,1,9147,1,1,1,38,37,9,8,1,0,0,1,0,0,0,0,5,2,0,0,5,6,4,0,Dropout
1,1,0,1,3,0,0,1,0,2,51,1,9853,1,1,1,37,37,7,8,0,0,0,1,0,0,0,0,7,0,0,0,6,0,0,0,Dropout
1,1,2,1,3,2,2,1,0,1,7,1,9991,0,40,1,37,37,9,7,0,0,0,1,0,0,0,0,5,5,0,0,5,8,5,0,Graduate
1,1,1,1,3,2,2,0,0,1,17,2,9254,1,1,1,19,19,4,7,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,1,1,3,2,2,0,0,1,17,5,9670,1,1,1,1,19,9,7,1,0,0,1,0,0,0,0,6,4,0,0,6,7,5,0,Graduate
1,1,0,0,0,2,2,1,0,2,39,1,9147,1,1,1,37,37,9,9,0,0,0,0,0,0,0,0,5,4,1,0,5,8,5,0,Dropout
1,0,2,1,3,2,2,0,0,1,39,1,8014,0,1,1,1,12,4,5,0,0,0,1,1,1,0,0,6,4,0,0,6,10,4,0,Enrolled
1,0,2,0,2,2,2,0,0,1,17,1,9238,1,1,1,19,37,9,9,1,0,0,1,0,1,0,0,6,6,0,0,6,8,6,0,Graduate
2,1,3,0,1,2,2,0,0,1,1,3,9773,1,1,11,19,19,4,9,1,0,0,1,1,1,1,0,6,6,0,0,6,7,6,0,Graduate
1,0,1,1,3,2,2,0,0,1,1,3,9500,1,1,1,38,19,7,9,1,0,0,1,1,1,0,0,8,7,0,0,8,8,7,0,Graduate
1,0,0,0,0,0,0,0,1,1,17,5,9254,1,1,1,1,19,4,7,1,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,Dropout
3,3,2,1,3,3,3,0,0,1,1,1,9119,1,1,1,19,19,4,4,0,0,0,1,1,1,0,0,5,5,0,0,5,8,5,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,1,9670,1,1,1,19,37,5,7,0,0,0,1,1,1,0,0,5,4,0,0,5,7,4,0,Graduate
1,1,2,1,3,2,2,0,0,1,17,2,9853,1,1,1,19,38,3,3,1,0,0,1,1,0,0,0,7,6,0,0,7,9,6,0,Dropout
1,1,0,3,2,2,2,0,0,1,1,2,9070,1,1,1,1,1,4,9,1,0,0,1,1,1,0,0,6,6,0,0,6,6,5,0,Enrolled
1,1,1,1,3,2,2,0,0,1,1,1,9238,1,1,1,19,1,9,9,0,0,0,1,1,0,0,0,6,6,0,0,6,8,6,0,Graduate
1,1,0,3,2,2,2,0,0,1,1,1,9773,1,1,1,36,37,0,0,1,0,0,1,1,0,0,0,6,5,0,0,6,11,4,0,Graduate
0,0,1,1,3,2,3,0,0,1,1,1,9500,1,1,1,19,19,9,7,1,0,0,1,1,0,0,0,7,6,0,0,8,9,7,0,Graduate
1,0,1,1,3,2,2,0,0,1,17,2,9119,1,1,1,1,19,9,8,0,0,0,1,1,1,0,0,5,4,0,0,6,10,6,0,Enrolled
2,1,2,3,1,3,3,0,0,1,1,1,9500,1,1,1,38,38,9,9,0,0,0,1,1,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,2,0,2,2,2,0,1,1,44,1,9003,1,39,1,1,19,9,7,0,0,0,1,1,0,0,2,6,3,0,0,6,12,2,0,Dropout
1,1,0,1,3,3,3,0,0,1,17,5,9119,1,1,11,4,12,2,9,1,0,0,1,1,0,1,0,5,5,0,0,5,5,5,0,Graduate
3,2,2,1,3,0,0,1,0,2,39,1,9003,1,1,1,1,41,9,3,0,0,1,0,1,0,0,0,6,0,0,0,6,0,0,0,Dropout
1,1,3,0,1,0,2,0,1,2,39,1,8014,0,19,1,1,1,4,4,0,0,0,1,1,0,0,0,6,1,0,0,5,5,0,0,Dropout
2,0,0,3,2,0,0,0,0,1,39,2,9670,1,1,1,34,34,0,0,1,0,0,1,1,0,0,0,5,0,0,0,5,5,0,0,Dropout
1,1,2,1,3,2,2,1,0,1,39,1,9500,1,1,1,37,37,9,6,0,0,0,1,1,0,0,0,7,4,0,0,7,9,5,0,Dropout
2,1,0,3,2,2,2,0,0,1,1,1,9991,0,1,1,2,37,4,9,1,0,0,1,1,0,0,0,5,5,1,0,5,7,5,0,Graduate
0,1,0,0,0,2,2,0,0,1,18,1,9254,1,1,1,38,38,5,5,1,0,0,1,1,0,0,0,6,4,0,0,6,11,3,0,Enrolled
1,1,0,1,3,0,2,0,0,1,17,1,9147,1,1,1,1,19,3,4,0,0,0,1,1,0,0,0,5,3,0,0,5,5,0,0,Dropout
1,0,0,1,3,0,0,0,0,1,1,5,9254,1,1,1,3,19,3,9,1,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,Dropout
1,1,3,3,0,0,0,0,0,1,44,1,171,1,39,1,3,3,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Graduate
1,0,1,1,3,2,2,0,1,1,51,1,9670,1,1,1,3,3,1,10,0,0,1,1,1,0,0,5,11,10,0,2,8,9,8,0,Graduate
1,1,2,0,2,3,3,0,0,1,1,2,9773,1,1,1,1,19,7,7,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,3,9773,1,1,1,19,19,9,9,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
2,2,0,1,3,2,3,0,1,1,53,1,9003,1,42,1,1,38,8,8,0,0,0,1,0,1,0,7,12,12,0,5,10,12,10,0,Graduate
2,1,2,3,1,2,2,0,0,1,17,3,9147,1,1,1,19,38,5,7,1,0,0,1,0,1,0,0,5,5,0,0,5,6,5,0,Graduate
1,1,2,3,1,2,2,0,0,1,18,1,9500,1,1,1,37,38,5,7,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,3,9500,1,1,1,38,38,9,9,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,0,1,3,2,2,0,1,1,53,1,9147,1,42,1,1,19,143,172,1,0,0,1,0,0,0,6,11,11,0,3,9,13,8,0,Graduate
1,1,3,3,0,2,3,0,1,1,1,1,9085,1,1,1,37,37,9,6,1,0,0,1,0,1,0,0,6,6,0,0,6,8,6,0,Graduate
2,1,1,1,3,2,2,0,0,1,1,1,9773,1,1,1,38,37,9,5,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
2,1,3,0,1,2,2,0,0,1,1,4,9500,1,1,1,3,39,2,3,1,0,0,1,0,0,0,0,7,7,0,0,8,9,8,0,Dropout
1,0,2,0,2,2,2,0,0,1,1,1,9670,1,1,1,19,1,5,7,1,0,0,1,0,0,0,0,6,6,0,0,6,10,3,0,Enrolled
1,1,2,1,3,3,3,0,0,1,17,2,9500,1,1,1,19,37,9,7,1,0,0,1,0,0,0,0,7,6,0,0,8,10,7,0,Graduate
1,0,0,0,0,2,2,0,1,1,17,2,9085,1,1,1,1,19,4,9,1,0,0,1,0,0,0,0,5,3,2,0,5,8,4,0,Enrolled
1,1,0,3,2,2,2,0,1,1,1,5,9773,1,1,1,34,38,0,8,1,0,0,0,0,1,0,0,6,3,0,0,6,15,3,0,Dropout
1,1,1,1,3,2,2,0,0,1,43,1,9254,1,1,1,1,19,5,7,0,0,0,1,0,1,0,0,6,4,0,0,6,14,3,0,Dropout
1,1,1,1,3,2,2,0,0,1,17,2,9853,1,1,1,1,38,4,8,1,0,0,1,0,0,0,0,6,5,0,0,6,7,5,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,5,9238,1,3,1,1,38,9,3,0,0,1,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,0,1,1,3,3,2,0,0,1,1,2,9853,1,1,1,19,1,194,103,1,0,0,1,0,0,0,0,7,6,0,0,7,8,6,0,Enrolled
